inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
3,0.333137888844624,170698958.41017717,170698990.34897786,2741.4754799658554,2781.73096857941,2673.64559653631,3.3701281243170302,4.691853028519237,6.489223268707463,6.4892232687074625,6.4892232687074625,1.0,fixed,29,3,100,message_conditioned_information
1,3.402545522832211,2084547082.5420349,2084546758.3717213,410633.83406339074,405423.09957592987,405315.1779826472,4.201825948436967,11.36677710905126,11.881454335461557,11.881454335461557,11.881454335461557,1.0,fixed,30,3,100,message_conditioned_information
2,2.6072501186656525,490425494.83663315,490425564.92526525,21119.82728944239,22136.62658520061,22028.704991917934,2.708547816123844,18.856555265166058,16.668327305212134,16.66832730521213,16.66832730521213,1.0,fixed,30,3,100,message_conditioned_information
3,1.656944783300824,499232690.29572886,499232784.13540584,26284.087265689974,23316.8871926179,23208.965599335224,1.5596692019185692,22.25999953289169,22.15462669428993,22.15462669428993,22.15462669428993,1.0,fixed,30,3,100,message_conditioned_information
1,1.5735864254378136,97067908.51750422,97068000.39810205,2085.7008021268744,1899.7131139428066,1791.6961644589337,1.9690040893772127,3.2251086883953306,4.097454712173039,4.097454712173039,4.097454712173039,1.0,fixed,31,3,100,message_conditioned_information
2,1.1084781188942294,116601465.19786288,116601488.67096394,980.2721000527359,1344.892142162058,1236.8751926781852,1.5439836118107524,7.207571120856964,6.335552031388125,6.335552031388125,6.335552031388125,1.0,fixed,31,3,100,message_conditioned_information
3,0.8719713073239627,185858222.11208957,185858256.11120442,2843.9279339061277,3320.172041177284,3212.155091693411,0.8115120860079608,8.698994437373523,8.921707355430497,8.921707355430497,8.921707355430497,1.0,fixed,31,3,100,message_conditioned_information
1,4.709631911767339,80232908.06638423,80232697.10801125,605.357285228504,496.8275778610922,388.8943391424495,13.658336252551548,10.323546845367334,16.674104425465995,16.674104425465995,16.674104425465995,1.0,fixed,32,3,100,message_conditioned_information
2,2.8924303594775127,99389485.47102582,99389443.57171598,2384.467371597763,1328.401561170441,1220.4683224517983,9.289128801300683,35.52649346955032,29.001776486095967,29.001776486095967,29.001776486095967,1.0,fixed,32,3,100,message_conditioned_information
3,3.322357123829365,156714578.44707635,156714658.9370811,645.1891018992219,2469.637485051787,2361.704246333144,10.415803413563014,37.9488124780669,43.98299112380138,43.98299112380138,43.98299112380138,1.0,fixed,32,3,100,message_conditioned_information
1,0.7874190923858911,150925807.72249606,150925787.5892512,2820.082550857284,2437.906127767041,2329.595083854797,1.981477586629588,1.6585446162139008,2.427086921043709,2.4270869210437094,2.4270869210437094,1.0,fixed,33,3,100,message_conditioned_information
2,0.6109759538978747,60951048.52771925,60951059.10876868,452.43715712152465,440.6526571744428,332.34161326219873,3.244411361244809,5.132998934798994,2.5051883842283527,2.505188384228353,2.505188384228353,1.0,fixed,33,3,100,message_conditioned_information
3,0.4439959648017703,70916316.22171687,70916327.8067149,630.3271954583987,572.1944754455048,463.88343153326076,4.526981308536328,3.328647807964072,4.507123845170396,4.507123845170396,4.507123845170396,1.0,fixed,33,3,100,message_conditioned_information
1,1.221895912987001,729498001.4912316,729498600.7086097,51652.7336708451,51650.555564973074,51542.604874977085,3.117009006368958,8.379254388509008,6.072695534268234,6.0726955342682345,6.0726955342682345,1.0,fixed,34,3,100,message_conditioned_information
2,0.8317514462911155,434847285.27493703,434847339.0039576,17861.28362948551,17577.195807979573,17469.24511798358,1.3550764706723468,6.752748866928608,6.725317921978766,6.725317921978764,6.725317921978764,1.0,fixed,34,3,100,message_conditioned_information
3,0.6554218268700658,226528406.18016577,226528431.45565495,4387.006191182231,4751.756243002259,4643.8055530062675,1.5860919585092343,10.036465283012488,8.665499086975062,8.66549908697506,8.66549908697506,1.0,fixed,34,3,100,message_conditioned_information
