outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
20,150,3,652699138.8402777,94125931.7591831,94125942.49980897,0.14421028948563802,0.14421030594134515,587.6207939734431,40810.999137752704,896.8943110253487,876.2717701105036,288.6509761370604,768.3527095364675,4.221666200877923,4.221666200877923,13.218259438048454,6.0501347549765665
20,150,4,94125942.49980897,99420916.81482145,99420934.20055042,1.0562541439096158,1.0562543286167063,587.6207939734431,876.2717701105036,1061.2181822508717,1100.279121281176,512.6583273077329,992.36006070714,5.375435695787338,5.375435695787338,12.672811781862443,5.757505089428263
20,150,5,99420934.20055042,101551752.49359085,101551765.64999276,1.0214322899917856,1.0214324223220843,587.6207939734431,1100.279121281176,1095.475086756059,1121.7176697113434,534.0968757379003,1013.7986091373074,5.895278755247431,5.895278755247429,10.83134614310665,4.7796704531548055
20,150,6,101551765.64999276,92616574.11678362,92616587.19116768,0.9120134300371981,0.9120135587832026,587.6207939734431,1121.7176697113434,892.0511101257765,952.1621552171924,364.5413612437493,844.2430946431564,7.7639275036494535,7.763927503649452,10.656808208764005,4.684558572099337
20,150,7,92616587.19116768,151691313.31876156,151691330.14437526,1.6378417508049519,1.6378419324745017,587.6207939734431,952.1621552171924,2296.5866270339284,2319.2873969429083,1731.6666029694652,2211.3683363688724,9.12499355961976,9.124993559619758,8.863037686742555,3.734455558512365
20,150,8,151691330.14437526,164077331.68050763,164077349.26141536,1.0816526661368435,1.0816527820360693,587.6207939734431,2319.2873969429083,2419.9574575026445,2638.4646658488105,2050.8438718753673,2530.5456052747745,12.120172632471677,12.120172632471677,9.053968656881207,3.832295878292339
20,150,9,164077349.26141536,158741233.19175664,158741262.65664262,0.967478045606667,0.9674782251859088,587.6207939734431,2638.4646658488105,2569.950023740642,2499.8948947661765,1912.2741007927334,2391.9758341921406,15.32865212753262,15.328652127532619,7.321759626383043,2.9243430626297893
20,150,10,158741262.65664262,201019682.8550237,201019724.03055504,1.2663354158258733,1.2663356752135753,587.6207939734431,2499.8948947661765,3133.011481521365,3802.6172477254163,3214.996453751973,3694.6981871513804,20.866357490217027,20.866357490217027,7.7876990938841875,3.1651382472828855
20,200,1,71982158.06894265,1338864014.4340007,1338864171.999808,18.599942685125825,18.59994487408225,587.6207939734431,587.6207939734431,148773.9608317,149247.56039458257,148659.93960060913,149139.64133400854,9.579282414997738,9.57928241499774,18.733304151269998,9.177196974436413
20,200,2,1338864171.999808,434602887.30210114,434602948.90480053,0.32460565932760166,0.3246057053387659,587.6207939734431,149247.56039458257,18298.998493041367,18457.29985808509,17869.679064111646,18349.380797511054,4.884219053535172,4.884219053535172,15.684696783944878,7.3620128814972405
20,200,3,434602948.90480053,7504258.538680397,7504255.165784562,0.017266929636789462,0.017266921875922117,587.6207939734431,18457.29985808509,110.53087851013764,109.7119713386323,-477.90882263481086,1.7929107645962716,5.656992884358042,5.656992884358041,13.388586063611383,6.140899134960361
20,200,4,7504255.165784562,92814048.63738218,92814057.42745106,12.368189325512969,12.368190496857585,587.6207939734431,109.7119713386323,1016.9509071314126,1035.181284995806,447.56049102236284,927.2622244217699,6.703064972728393,6.703064972728393,13.24081088931575,6.061760743455592
20,200,5,92814057.42745106,78942704.7490452,78942719.0498713,0.8505468561241541,0.8505470102045434,587.6207939734431,1035.181284995806,766.6103161707939,787.5029997126471,199.88220573920398,679.5839391386111,7.171200648548655,7.1712006485486555,10.77359864108497,4.748940283878953
20,200,6,78942719.0498713,106431220.56243874,106431229.33135112,1.3482081925149025,1.3482083035943342,587.6207939734431,787.5029997126471,1305.2183247539258,1313.2207383395616,725.5999443661185,1205.3016777655257,8.448556752571045,8.448556752571047,11.220239421632877,4.986885382289858
20,200,7,106431229.33135112,104675493.26747574,104675511.2006664,0.983503563052821,0.9835037315483911,587.6207939734431,1313.2207383395616,1259.0372636944144,1283.951694660473,696.33090068703,1176.0326340864372,9.268320758715722,9.26832075871572,8.580422932560566,3.583217664187205
20,200,8,104675511.2006664,131580923.75436267,131580935.32507622,1.257036361657864,1.2570364721967417,587.6207939734431,1283.951694660473,1964.2446549031188,1940.1200681721286,1352.4992741986855,1832.2010075980927,10.765902435253924,10.765902435253926,9.731249842463455,4.196541395616121
20,200,9,131580935.32507622,120990993.51979926,120991013.69628254,0.9195176582449877,0.9195178115839439,587.6207939734431,1940.1200681721286,1658.5039507997312,1682.7121563331202,1095.091362359677,1574.7930957590843,12.209017660347005,12.209017660347007,6.736026028312183,2.6084957629913768
20,200,10,120991013.69628254,168262731.05175376,168262745.0827887,1.3907043664758025,1.3907044824433816,587.6207939734431,1682.7121563331202,3234.4665344229415,3117.1708920331084,2529.5500980596653,3009.2518314590725,14.404195219840343,14.404195219840343,8.716269422541805,3.661734353094716
20,300,1,71982158.06894265,848106986.2850856,848107070.2639679,11.78218337761964,11.78218454428211,587.6207939734431,587.6207939734431,56126.831903056605,56168.613785506306,55580.99299153286,56060.69472493227,11.284919022458455,11.284919022458455,17.234486970396084,8.310468755353785
20,300,2,848107070.2639679,185374340.64224923,185374369.05432165,0.2185742191543724,0.21857425265494493,587.6207939734431,56168.613785506306,3752.182998370849,3779.110400374182,3191.489606400739,3671.191339800146,7.953247935093943,7.953247935093943,15.997745663369084,7.529139829223524
20,300,3,185374369.05432165,57485386.51902361,57485393.69961857,0.3101042868670708,0.3101043256027115,587.6207939734431,3779.110400374182,525.4846701024134,535.5647249535745,-52.05606901986869,427.6456643795384,9.05547298859644,9.05547298859644,12.920624943346796,5.8917905826807555
20,300,4,57485393.69961857,78327798.80515371,78327804.52203232,1.3625687111832974,1.3625688106325353,587.6207939734431,535.5647249535745,920.9298328559396,900.8327428464847,313.2119488730416,792.9136822724487,10.580367053315303,10.580367053315303,13.493212375392336,6.199684250527801
20,300,5,78327804.52203232,85281087.22796765,85281100.91904613,1.0887715766880646,1.088771751480127,587.6207939734431,900.8327428464847,1025.9962435271007,1012.579620615927,424.9588266424838,904.6605600418909,12.429402167910865,12.429402167910863,10.143784222633508,4.413377021108076
20,300,6,85281100.91904613,57808716.93859585,57808726.72013312,0.6778608192859905,0.6778609339835866,587.6207939734431,1012.579620615927,691.7335151903932,648.1728364664347,60.55204249299152,540.2537758923986,15.187177747201995,15.187177747201996,11.548434315097447,5.168104397342833
20,300,7,57808726.72013312,95668691.6165747,95668701.15636134,1.6549178133559557,1.6549179783792518,587.6207939734431,648.1728364664347,1397.9198681601226,1287.163372228263,699.5425782548198,1179.244311654227,19.470373066044353,19.47037306604435,7.845396235028966,3.1933110560935885
20,300,8,95668701.15636134,78980918.98928832,78980922.87607488,0.8255669621792142,0.8255670028067813,587.6207939734431,1287.163372228263,1209.9336454574195,1141.846978909914,554.2261849364709,1033.927918335878,25.56936883579235,25.569368835792346,10.201900883886296,4.460914031215003
20,300,9,78980922.87607488,68832318.17313403,68832323.304838,0.8715056201753361,0.8715056851493043,587.6207939734431,1141.846978909914,1288.9114789752207,853.5728939603412,265.952099986898,745.6538333863051,35.1131346928749,35.113134692874894,5.953584899968773,2.2114125825246065
