actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
20,109.57278813537108,1,100,100,0.7,25438.827958374757,25329.255170239387,25330.90889780072,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.5,13112.447100354868,13002.874312219497,13004.528039780831,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.3,4856.304613414171,4746.7318252788,4748.3855528401355,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.2,2255.399133958755,2145.826345823384,2147.480073384719,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.1,673.0449736708554,563.4721855354843,565.1259130968193,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.05,263.92796660466615,154.35517846929508,156.00890603063013,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.02,140.7407945150162,31.16800637964512,32.82173394098018,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.01,120.0608933580596,10.488105222688517,12.141832784023578,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.005,113.54284558338905,3.9700574480179682,5.623785009353028,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.002,110.85504963079696,1.282261495425871,2.9359890567609312,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,100,100,0.001,110.16295841496452,0.5901702795934369,2.243897840928497,False,51554.31291426347,744554228.2003053,0.7970837883277946,107.94250827356883,3.2404989191949714,188.41947928794949,188.41947308853148
20,109.57278813537108,1,200,200,1.0,3990.868006916707,3881.295218781336,3882.948946342671,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.7,1977.4779788685391,1867.905190733168,1869.5589182945032,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.5,1040.152946849172,930.5801587138009,932.2338862751359,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.3,426.0493081746675,316.4765200392964,318.1302476006315,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.2,240.0110237429096,130.4382356075385,132.09196316887358,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.1,134.54475707283225,24.97196893746117,26.62569649879623,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.05,112.00184182327155,2.4290536879004634,4.0827812492355235,False,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.02,108.13136774888453,-1.4414203864865556,0.2123071748485046,True,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.01,108.44995608833352,-1.1228320470375621,0.530895514297498,True,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.005,108.9108465034063,-0.6619416319647797,0.9917859293702804,True,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.002,109.2838859583342,-0.2889021770368885,1.3648253842981717,True,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,1,200,200,0.001,109.42431617781672,-0.1484719575543636,1.5052556037806966,True,3990.868006916707,204457628.48620704,0.7515444131695126,107.94250827356883,3.2404989191949714,51.74074918724416,51.74075597074966
20,109.57278813537108,2,50,100,1.0,32349.578528656097,32240.005740520726,32241.65946808206,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.7,15781.854348161618,15672.281560026247,15673.935287587581,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.5,8032.148516425833,7922.5757282904615,7924.229455851797,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.3,2905.60759823968,2796.034810104309,2797.688537665644,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.2,1322.499358172364,1212.9265700369929,1214.5802975983281,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.1,390.95616256914667,281.3833744337756,283.0371019951107,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.05,169.0822584141432,59.50947027877213,61.16319784010719,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.02,113.90407149248415,4.331283357113065,5.9850109184481255,False,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
20,109.57278813537108,2,50,100,0.01,108.4939477127914,-1.0788404225796882,0.574887138755372,True,32349.578528656097,586103929.2269136,0.6205512307521693,107.94250827356883,3.2404989191949714,0.02180787963044442,0.02180788666221395
