experiment,cycle,k_used,relative_state_error,algebraic_residual,fixed_residual_norm,e_rel_to_exact,pre_residual_ratio
adaptive_ratio_0.1,62,200,1.064808297219016e-08,1.1376545847887296e-07,1.1376585378659491e-07,3.04246569422211e-07,0.23141874907158264
adaptive_ratio_0.1,63,200,1.0648083008931994e-08,1.1376563307660858e-07,1.1376584874155215e-07,3.042465704775222e-07,0.23141879446663144
adaptive_ratio_0.1,64,200,1.0648082979108303e-08,1.1376560567739557e-07,1.137658550726358e-07,3.042465696422047e-07,0.23141876439003312
adaptive_ratio_0.1,65,200,1.0648083147117475e-08,1.1376556988663802e-07,1.1376586659358296e-07,3.0424657439615726e-07,0.23141881016404545
adaptive_ratio_0.1,66,200,1.0648083218943297e-08,1.1376562627571978e-07,1.1376584675160042e-07,3.0424657651425245e-07,0.23141880144173352
adaptive_ratio_0.1,67,200,1.0648082994163823e-08,1.1376559669179575e-07,1.1376585103716789e-07,3.0424657005570876e-07,0.23141882345149895
adaptive_ratio_0.1,68,200,1.0648082892771611e-08,1.1376550013026116e-07,1.137658607810122e-07,3.0424656715893374e-07,0.23141886660718872
adaptive_ratio_0.1,69,200,1.0648082964825698e-08,1.1376536761505759e-07,1.1376584498159385e-07,3.0424656919967445e-07,0.2314187690254281
adaptive_ratio_0.1,70,200,1.0648083041175741e-08,1.1376559848783023e-07,1.1376584657255969e-07,3.0424657140288745e-07,0.23141880538475265
adaptive_ratio_0.1,71,200,1.0648082924667497e-08,1.137654819693685e-07,1.1376585596928756e-07,3.0424656810660485e-07,0.23141879555631936
adaptive_ratio_0.1,72,200,1.0648083073361031e-08,1.1376541936697422e-07,1.1376585252265666e-07,3.0424657236651475e-07,0.23141886542060225
adaptive_ratio_0.1,73,200,1.0648083283347968e-08,1.1376554348201633e-07,1.1376585736484153e-07,3.042465782988046e-07,0.23141877038094671
adaptive_ratio_0.1,74,200,1.0648083124236136e-08,1.137655948081464e-07,1.137658602717979e-07,3.0424657373310304e-07,0.23141883166513927
adaptive_ratio_0.1,75,200,1.064808317206252e-08,1.1376558113356316e-07,1.1376585654946658e-07,3.042465750344236e-07,0.23141880332272682
adaptive_ratio_0.1,76,200,1.0648082996552838e-08,1.1376545755754975e-07,1.137658559898177e-07,3.0424657006765923e-07,0.23141874031076173
adaptive_ratio_0.1,77,200,1.064808317606331e-08,1.1376565527275535e-07,1.1376585141311469e-07,3.042465751986142e-07,0.23141882024430382
adaptive_ratio_0.1,78,200,1.0648083239052059e-08,1.1376553530026374e-07,1.1376584647013215e-07,3.0424657704296465e-07,0.2314187534078819
adaptive_ratio_0.1,79,200,1.0648083081528846e-08,1.1376537663955068e-07,1.137658443978866e-07,3.042465726019368e-07,0.23141880433902232
adaptive_ratio_0.1,80,200,1.0648083183309127e-08,1.1376567174635334e-07,1.1376585324522927e-07,3.0424657540873745e-07,0.23141883560731988
adaptive_ratio_0.1,81,200,1.0648083176753833e-08,1.1376566016245147e-07,1.1376585573849512e-07,3.0424657531254145e-07,0.23141886467689335
adaptive_ratio_0.1,82,200,1.0648083126457071e-08,1.1376546705557083e-07,1.1376584247559116e-07,3.0424657384642287e-07,0.23141869062312162
adaptive_ratio_0.1,83,200,1.0648083091729395e-08,1.1376542046125995e-07,1.137658688752885e-07,3.042465729246937e-07,0.23141888528015106
adaptive_ratio_0.1,84,200,1.0648082797936168e-08,1.1376557430779245e-07,1.1376584069050081e-07,3.042465644082799e-07,0.23141874368193882
adaptive_ratio_0.1,85,200,1.0648082897788847e-08,1.1376556934719847e-07,1.1376586351755282e-07,3.042465673348404e-07,0.23141882218041973
adaptive_ratio_0.1,86,200,1.0648083029412495e-08,1.1376539596606161e-07,1.1376585752882746e-07,3.042465710583569e-07,0.23141870697365674
adaptive_ratio_0.1,87,200,1.0648083151888245e-08,1.1376565345076298e-07,1.1376585545740453e-07,3.042465744293412e-07,0.23141878345564965
adaptive_ratio_0.1,88,200,1.0648083016494397e-08,1.1376564488858311e-07,1.137658736628705e-07,3.042465707123587e-07,0.23141888303757718
adaptive_ratio_0.1,89,200,1.064808304195119e-08,1.1376560290779175e-07,1.1376586159799166e-07,3.042465713708508e-07,0.23141868922059217
adaptive_ratio_0.1,90,200,1.064808308330446e-08,1.137656111716245e-07,1.137658562225517e-07,3.0424657261968925e-07,0.23141881625465607
adaptive_ratio_0.1,91,200,1.0648083241530378e-08,1.1376547256402516e-07,1.1376584506005243e-07,3.042465770974206e-07,0.23141882271620814
adaptive_ratio_0.1,92,200,1.0648082912413599e-08,1.1376542829427198e-07,1.1376584675395171e-07,3.0424656777646317e-07,0.23141882610386122
adaptive_ratio_0.1,93,200,1.0648083199763496e-08,1.13765549369855e-07,1.1376586073332041e-07,3.0424657595623355e-07,0.23141874862073417
adaptive_ratio_0.1,94,200,1.0648083110539696e-08,1.1376564552444567e-07,1.1376586286694566e-07,3.0424657333264556e-07,0.2314188292719082
adaptive_ratio_0.1,95,200,1.0648083229745814e-08,1.1376567315169155e-07,1.1376585750887272e-07,3.0424657679661655e-07,0.23141886004340506
adaptive_ratio_0.1,96,200,1.0648083141930026e-08,1.1376564422347503e-07,1.1376585685667906e-07,3.042465742271199e-07,0.231418840178418
adaptive_ratio_0.1,97,200,1.0648083164934865e-08,1.1376566146972515e-07,1.1376584562009585e-07,3.042465748960853e-07,0.23141888743263792
adaptive_ratio_0.1,98,200,1.0648083201990219e-08,1.1376567316414054e-07,1.1376586099311079e-07,3.04246576035023e-07,0.2314188192087714
adaptive_ratio_0.1,99,200,1.0648083129729237e-08,1.1376565752394427e-07,1.1376584455609491e-07,3.0424657394737877e-07,0.23141863075074903
adaptive_ratio_0.1,100,200,1.0648082979848564e-08,1.1376550701081636e-07,1.1376585247970408e-07,3.042465696454491e-07,0.23141881139093975
